degre;region;departement;arrondissement;groupement;numero;denomination;acte
3;Extrême-Nord;Mayo-Danay;;;34;POUSSURBAIN;
3;Extrême-Nord;Mayo-Danay;;;35;SIMATOU;
3;Extrême-Nord;Mayo-Danay;;;36;SIRLAWE;
3;Extrême-Nord;Mayo-Danay;;;37;TAPADAYE;
3;Extrême-Nord;Mayo-Danay;;;38;TEKELE;
3;Extrême-Nord;Mayo-Danay;;;39;VARAYE;
3;Extrême-Nord;Mayo-Danay;;;40;YANGAH;
3;Extrême-Nord;Mayo-Danay;;;41;ZIAM 1;
3;Extrême-Nord;Mayo-Danay;;;42;ZIAM 2;
3;Extrême-Nord;Mayo-Danay;;;43;ZIAM 3;
3;Extrême-Nord;Mayo-Danay;;;44;ZIAM MOUSGOUM;
3;Extrême-Nord;Mayo-Danay;;;45;ZINGAH;
3;Extrême-Nord;Mayo-Danay;;;46;DATCHEKA;
3;Extrême-Nord;Mayo-Danay;;;47;DEYOUAYE;
3;Extrême-Nord;Mayo-Danay;;;48;DJAMNI;
3;Extrême-Nord;Mayo-Danay;;;49;DOUBANGOU;
3;Extrême-Nord;Mayo-Danay;;;50;GAÏGAÏ;
3;Extrême-Nord;Mayo-Danay;;;51;GANGALANG;
3;Extrême-Nord;Mayo-Danay;;;52;GOLOMPOUI;
3;Extrême-Nord;Mayo-Danay;;;53;GOUING;
3;Extrême-Nord;Mayo-Danay;;;54;KANKARWA;
3;Extrême-Nord;Mayo-Danay;;;55;KONKORONG;
3;Extrême-Nord;Mayo-Danay;;;57;LARA;
3;Extrême-Nord;Mayo-Danay;;;58;MBRAO;
3;Extrême-Nord;Mayo-Danay;;;59;SOKOM;
3;Extrême-Nord;Mayo-Danay;;;60;SOUKOUMKAYA;
3;Extrême-Nord;Mayo-Danay;;;61;TAALA;
3;Extrême-Nord;Mayo-Danay;;;62;TINNING;
3;Extrême-Nord;Mayo-Danay;;;63;ZOUAYE;
3;Extrême-Nord;Mayo-Danay;;;64;BARKAYA;
3;Extrême-Nord;Mayo-Danay;;;65;DAMA;
3;Extrême-Nord;Mayo-Danay;;;66;DEDEKE;
3;Extrême-Nord;Mayo-Danay;;;67;DJOFFA;
3;Extrême-Nord;Mayo-Danay;;;68;DOUKROYE;
3;Extrême-Nord;Mayo-Danay;;;69;KAÏ-KAÏ;
3;Extrême-Nord;Mayo-Danay;;;70;LOUGOYE-MASSOUANG;
3;Extrême-Nord;Mayo-Danay;;;71;MADALAM-DILIA;
3;Extrême-Nord;Mayo-Danay;;;72;MADALAM-GOLOPGOYE;
3;Extrême-Nord;Mayo-Danay;;;73;MADALAM-MAVADAK;
3;Extrême-Nord;Mayo-Danay;;;74;MAGAYEL;
3;Extrême-Nord;Mayo-Danay;;;75;MANGA;
3;Extrême-Nord;Mayo-Danay;;;76;MBOUKTANG;
3;Extrême-Nord;Mayo-Danay;;;77;MOGOZI;
3;Extrême-Nord;Mayo-Danay;;;78;NGUIDOUANG;
3;Extrême-Nord;Mayo-Danay;;;79;SILLA;
3;Extrême-Nord;Mayo-Danay;;;80;VAGANDJA;
3;Extrême-Nord;Mayo-Danay;;;81;YANGAH-SUD;
3;Extrême-Nord;Mayo-Danay;;;82;BEGUE-PALAM;
3;Extrême-Nord;Mayo-Danay;;;83;DJAFGA;
3;Extrême-Nord;Mayo-Danay;;;84;DOREISSOU;
3;Extrême-Nord;Mayo-Danay;;;85;DOUGUI;
3;Extrême-Nord;Mayo-Danay;;;86;LOUGOYE-KAMAS;
3;Extrême-Nord;Mayo-Danay;;;87;BAÏGA;
3;Extrême-Nord;Mayo-Danay;;;88;BINDIRIEL;
3;Extrême-Nord;Mayo-Danay;;;89;DANGBA;
3;Extrême-Nord;Mayo-Danay;;;90;DANGLAOU;
3;Extrême-Nord;Mayo-Danay;;;91;DOUAYE;
3;Extrême-Nord;Mayo-Danay;;;92;DOUDOULA;
3;Extrême-Nord;Mayo-Danay;;;93;DOUSGOUM;
3;Extrême-Nord;Mayo-Danay;;;94;GANI;
3;Extrême-Nord;Mayo-Danay;;;95;GOUA;
3;Extrême-Nord;Mayo-Danay;;;96;GOUNA;
3;Extrême-Nord;Mayo-Danay;;;97;KADA'A;
3;Extrême-Nord;Mayo-Danay;;;98;KOPIRDA;
3;Extrême-Nord;Mayo-Danay;;;99;MANDIKERLEKE;
3;Extrême-Nord;Mayo-Danay;;;100;MANDJAKMA;
3;Extrême-Nord;Mayo-Danay;;;101;SAOURINGWA;
3;Extrême-Nord;Mayo-Danay;;;102;WERFEO;
3;Extrême-Nord;Mayo-Danay;;;103;WIBA;
3;Extrême-Nord;Mayo-Danay;;;104;AGOLLA;
3;Extrême-Nord;Mayo-Danay;;;105;DABAYE1;
3;Extrême-Nord;Mayo-Danay;;;106;DABAYE2;
3;Extrême-Nord;Mayo-Danay;;;107;DABAYE3;
3;Extrême-Nord;Mayo-Danay;;;108;DOUANG;
3;Extrême-Nord;Mayo-Danay;;;109;GABARAYEMERENGUE1;
3;Extrême-Nord;Mayo-Danay;;;110;GABARAYEMERENGUE2;
3;Extrême-Nord;Mayo-Danay;;;111;GABARAYEWIDI;
3;Extrême-Nord;Mayo-Danay;;;112;GANDJAM-DANAY;
3;Extrême-Nord;Mayo-Danay;;;113;GUEME;
3;Extrême-Nord;Mayo-Danay;;;114;GUEMERE;
3;Extrême-Nord;Mayo-Danay;;;115;GUIA;
3;Extrême-Nord;Mayo-Danay;;;116;KARTOUA;
3;Extrême-Nord;Mayo-Danay;;;118;MERINGUE3;
3;Extrême-Nord;Mayo-Danay;;;119;VELE;
3;Extrême-Nord;Mayo-Danay;;;120;WIDIGUE;
3;Extrême-Nord;Mayo-Danay;;;121;YARAYE;
3;Extrême-Nord;Mayo-Danay;;;122;BOUGAYE;
3;Extrême-Nord;Mayo-Danay;;;123;DAIBA;
3;Extrême-Nord;Mayo-Danay;;;124;DANGMIGUIRI;
3;Extrême-Nord;Mayo-Danay;;;125;DINAO;
3;Extrême-Nord;Mayo-Danay;;;126;DJAPTOWO;
3;Extrême-Nord;Mayo-Danay;;;127;GABA;
3;Extrême-Nord;Mayo-Danay;;;128;GOBIO;
3;Extrême-Nord;Mayo-Danay;;;129;GOLOPO;
3;Extrême-Nord;Mayo-Danay;;;130;GOULMOUNE;
3;Extrême-Nord;Mayo-Danay;;;131;GOULOURGOU;
3;Extrême-Nord;Mayo-Danay;;;132;GUINANE;
3;Extrême-Nord;Mayo-Danay;;;133;HAMDALLAO;
3;Extrême-Nord;Mayo-Danay;;;134;KOURO;
3;Extrême-Nord;Mayo-Danay;;;135;LOKORO;
3;Extrême-Nord;Mayo-Danay;;;136;THIOU;
3;Extrême-Nord;Mayo-Danay;;;137;ZARIA;
3;Extrême-Nord;Mayo-Danay;;;138;BADAYE;
3;Extrême-Nord;Mayo-Danay;;;139;BAGARA;
3;Extrême-Nord;Mayo-Danay;;;140;BAGARAO;
3;Extrême-Nord;Mayo-Danay;;;141;DANA;
3;Extrême-Nord;Mayo-Danay;;;142;DANAYDIGUIZI;
3;Extrême-Nord;Mayo-Danay;;;143;DEHE1;
3;Extrême-Nord;Mayo-Danay;;;144;DEHE2;
3;Extrême-Nord;Mayo-Danay;;;145;DJAFGADJI;
3;Extrême-Nord;Mayo-Danay;;;146;DJOGOIDI;
3;Extrême-Nord;Mayo-Danay;;;147;DOMO;
3;Extrême-Nord;Mayo-Danay;;;148;FOUMARKAMNA;
3;Extrême-Nord;Mayo-Danay;;;149;GRIFF;
3;Extrême-Nord;Mayo-Danay;;;150;HOUNOU;
3;Extrême-Nord;Mayo-Danay;;;151;KALAK;
3;Extrême-Nord;Mayo-Danay;;;152;KIRSIDI;
3;Extrême-Nord;Mayo-Danay;;;153;MASS-GAYA;
3;Extrême-Nord;Mayo-Danay;;;154;MIOGOYE1;
3;Extrême-Nord;Mayo-Danay;;;155;MIOGOYE2;
3;Extrême-Nord;Mayo-Danay;;;156;MOURI1;
3;Extrême-Nord;Mayo-Danay;;;157;MOURI2;
3;Extrême-Nord;Mayo-Danay;;;158;NGAYA;
3;Extrême-Nord;Mayo-Danay;;;159;TCHERFEKE;
3;Extrême-Nord;Mayo-Danay;;;160;TOUKOU;
3;Extrême-Nord;Mayo-Danay;;;161;VADA;
3;Extrême-Nord;Mayo-Danay;;;162;VOUNALOUM;
3;Extrême-Nord;Mayo-Danay;;;163;VOURMOUNOUN;
3;Extrême-Nord;Mayo-Danay;;;164;WOUDATA;
3;Extrême-Nord;Mayo-Danay;;;165;YIRDENG;
3;Extrême-Nord;Mayo-Danay;;;166;ZEBE1;
3;Extrême-Nord;Mayo-Danay;;;167;ZEBE2;
3;Extrême-Nord;Mayo-Danay;;;168;ZEBEMARAO;
3;Extrême-Nord;Mayo-Danay;;;169;ZOULLA;
3;Extrême-Nord;Mayo-Danay;;;170;BEKSOU;
3;Extrême-Nord;Mayo-Danay;;;171;BIGUI;
3;Extrême-Nord;Mayo-Danay;;;172;BOGOTCHEKETA;
3;Extrême-Nord;Mayo-Danay;;;173;DJELME-CENTRE;
3;Extrême-Nord;Mayo-Danay;;;174;DJELME-DONGO;
3;Extrême-Nord;Mayo-Danay;;;175;DOM 2;
3;Extrême-Nord;Mayo-Danay;;;176;DOMPYA;
3;Extrême-Nord;Mayo-Danay;;;177;ESS;
3;Extrême-Nord;Mayo-Danay;;;178;GALAM-FOULDA;
3;Extrême-Nord;Mayo-Danay;;;180;GOBODOMTCHANTOKO;
3;Extrême-Nord;Mayo-Danay;;;181;GOBOKOROMBA;
3;Extrême-Nord;Mayo-Danay;;;182;GOBO-CENTRE;
3;Extrême-Nord;Mayo-Danay;;;183;GOBO-FOULBE;
3;Extrême-Nord;Mayo-Danay;;;184;GUIMRI1;
3;Extrême-Nord;Mayo-Danay;;;185;GUIMRI2;
3;Extrême-Nord;Mayo-Danay;;;186;GUIRIOU1;
3;Extrême-Nord;Mayo-Danay;;;187;GUIRIOU2;
3;Extrême-Nord;Mayo-Danay;;;188;GUIRIOU-FOULBE;
3;Extrême-Nord;Mayo-Danay;;;189;GUIRIOU-ZEGUELEO;
3;Extrême-Nord;Mayo-Danay;;;190;HOLLOM-NDAKSOU;
3;Extrême-Nord;Mayo-Danay;;;191;KAIGUE;
3;Extrême-Nord;Mayo-Danay;;;192;MONGUI;
3;Extrême-Nord;Mayo-Danay;;;193;MOUGOUZOULOU;
3;Extrême-Nord;Mayo-Danay;;;194;POLGUE;
3;Extrême-Nord;Mayo-Danay;;;195;YAKREO;
3;Extrême-Nord;Mayo-Danay;;;196;BASTEBE;
3;Extrême-Nord;Mayo-Danay;;;197;DABANA;
3;Extrême-Nord;Mayo-Danay;;;198;DOBONA;
3;Extrême-Nord;Mayo-Danay;;;199;DONGO-NOULDAINA;
3;Extrême-Nord;Mayo-Danay;;;200;GADAMBE;
3;Extrême-Nord;Mayo-Danay;;;201;GONONDA;
3;Extrême-Nord;Mayo-Danay;;;202;GOUFGA;
3;Extrême-Nord;Mayo-Danay;;;203;KARAM 1;
3;Extrême-Nord;Mayo-Danay;;;204;KARAM 2;
3;Extrême-Nord;Mayo-Danay;;;205;MASSA-IKA;
3;Extrême-Nord;Mayo-Danay;;;206;MASSA-KOUDWEITA;
3;Extrême-Nord;Mayo-Danay;;;207;NAIKISSA;
3;Extrême-Nord;Mayo-Danay;;;208;NGARANA;
3;Extrême-Nord;Mayo-Danay;;;209;NOULDAINA-CENTRE;
3;Extrême-Nord;Mayo-Danay;;;210;BALANI;
3;Extrême-Nord;Mayo-Danay;;;211;BALDA;
3;Extrême-Nord;Mayo-Danay;;;212;BOUBAYE;
3;Extrême-Nord;Mayo-Danay;;;213;BOUZAR;
3;Extrême-Nord;Mayo-Danay;;;214;DABOU;
3;Extrême-Nord;Mayo-Danay;;;215;DADJAMKA;
3;Extrême-Nord;Mayo-Danay;;;216;DAMDAMA;
3;Extrême-Nord;Mayo-Danay;;;217;DIMGUILI;
3;Extrême-Nord;Mayo-Danay;;;218;DOLGAI;
3;Extrême-Nord;Mayo-Danay;;;219;GAMLOUM;
3;Extrême-Nord;Mayo-Danay;;;220;GOLONGARI;
3;Extrême-Nord;Mayo-Danay;;;221;GOULOULOU;
3;Extrême-Nord;Mayo-Danay;;;222;GUIDINDING;
3;Extrême-Nord;Mayo-Danay;;;223;GUISSIA;
3;Extrême-Nord;Mayo-Danay;;;224;MBASSAM;
3;Extrême-Nord;Mayo-Danay;;;225;MBIDERE;
3;Extrême-Nord;Mayo-Danay;;;226;MOGOM;
3;Extrême-Nord;Mayo-Danay;;;227;OULARGO;
3;Extrême-Nord;Mayo-Danay;;;228;SIRLAWE;
3;Extrême-Nord;Mayo-Danay;;;229;TAKREO;
3;Extrême-Nord;Mayo-Danay;;;230;TOUKSOU;
3;Extrême-Nord;Mayo-Danay;;;231;TOUNGOUI;
3;Extrême-Nord;Mayo-Danay;;;232;WALIA;
3;Extrême-Nord;Mayo-Danay;;;233;YOLDEO;
3;Extrême-Nord;Mayo-Danay;;;234;BIGDI;
3;Extrême-Nord;Mayo-Danay;;;235;BOSGOYE;
3;Extrême-Nord;Mayo-Danay;;;236;DIRIM;
3;Extrême-Nord;Mayo-Danay;;;237;DJAWAR;
3;Extrême-Nord;Mayo-Danay;;;238;DJENRENG;
3;Extrême-Nord;Mayo-Danay;;;239;DJONGDONG;
3;Extrême-Nord;Mayo-Danay;;;240;GUIDOUA;
3;Extrême-Nord;Mayo-Danay;;;242;KAMARGUI;
3;Extrême-Nord;Mayo-Danay;;;243;KARMAYE;
3;Extrême-Nord;Mayo-Danay;;;244;MAHAOUDA;
3;Extrême-Nord;Mayo-Danay;;;245;MASSI;
3;Extrême-Nord;Mayo-Danay;;;246;ROUANE;
3;Extrême-Nord;Mayo-Danay;;;247;SOUAYE;
3;Extrême-Nord;Mayo-Danay;;;248;VAIDOU;
3;Extrême-Nord;Mayo-Danay;;;249;ARDAF;
3;Extrême-Nord;Mayo-Danay;;;250;ARKOUNA;
3;Extrême-Nord;Mayo-Danay;;;251;BOGOLFOULDA;
3;Extrême-Nord;Mayo-Danay;;;252;BONGOR;
3;Extrême-Nord;Mayo-Danay;;;253;BOUROU;
3;Extrême-Nord;Mayo-Danay;;;254;DAHAO;
3;Extrême-Nord;Mayo-Danay;;;255;DJAMBOUTOU;
3;Extrême-Nord;Mayo-Danay;;;256;DJEDEL;
3;Extrême-Nord;Mayo-Danay;;;257;DJOUGOUMTA-MARCHE;
3;Extrême-Nord;Mayo-Danay;;;258;DJOUGOUMTANORD;
3;Extrême-Nord;Mayo-Danay;;;259;GADISSOU;
3;Extrême-Nord;Mayo-Danay;;;260;GUIBI;
3;Extrême-Nord;Mayo-Danay;;;261;HOLOM;
3;Extrême-Nord;Mayo-Danay;;;262;LOKO;
3;Extrême-Nord;Mayo-Danay;;;263;MAIDA;
3;Extrême-Nord;Mayo-Danay;;;264;MOUKA;
3;Extrême-Nord;Mayo-Danay;;;265;MOUTOUNG;
3;Extrême-Nord;Mayo-Danay;;;266;NAHAIDE;
3;Extrême-Nord;Mayo-Danay;;;267;NGAINA;
3;Extrême-Nord;Mayo-Danay;;;268;NGUEREING1;
3;Extrême-Nord;Mayo-Danay;;;269;NGUEREING2;
3;Extrême-Nord;Mayo-Danay;;;270;TCHARWAYE;
3;Extrême-Nord;Mayo-Danay;;;271;TRANTOUANG;
3;Extrême-Nord;Mayo-Danay;;;272;WARKALAK;
3;Extrême-Nord;Mayo-Danay;;;273;BANGANA;
3;Extrême-Nord;Mayo-Danay;;;274;DANGABISSI;
3;Extrême-Nord;Mayo-Danay;;;275;DANIGUE;
3;Extrême-Nord;Mayo-Danay;;;276;DOUSEYE-CENTRE;
3;Extrême-Nord;Mayo-Danay;;;277;DOUSEYE-MOUGUE;
3;Extrême-Nord;Mayo-Danay;;;278;FOURGANA;
3;Extrême-Nord;Mayo-Danay;;;279;GAOYANG;
3;Extrême-Nord;Mayo-Danay;;;280;GOUNOUDA;
3;Extrême-Nord;Mayo-Danay;;;281;GOURVOYE;
3;Extrême-Nord;Mayo-Danay;;;282;GROUM;
3;Extrême-Nord;Mayo-Danay;;;283;HLAGAM;
3;Extrême-Nord;Mayo-Danay;;;284;HOROKNA;
3;Extrême-Nord;Mayo-Danay;;;285;KLEDANDI;
3;Extrême-Nord;Mayo-Danay;;;286;KONONAYE;
3;Extrême-Nord;Mayo-Danay;;;287;MOUZOUK;
3;Extrême-Nord;Mayo-Danay;;;288;NAMAINA;
3;Extrême-Nord;Mayo-Danay;;;289;NGAINA;
3;Extrême-Nord;Mayo-Danay;;;290;NOULDA;
3;Extrême-Nord;Mayo-Danay;;;291;POURHANA;
3;Extrême-Nord;Mayo-Danay;;;292;SOUANA;
3;Extrême-Nord;Mayo-Danay;;;293;TCHLAWA;
3;Extrême-Nord;Mayo-Danay;;;294;VOULANMAISOU;
3;Extrême-Nord;Mayo-Danay;;;295;ZINGUITA;
3;Extrême-Nord;Mayo-Tsanaga;;;2;DENG-DENG;
3;Extrême-Nord;Mayo-Tsanaga;;;3;DOULOUM;
3;Extrême-Nord;Mayo-Tsanaga;;;4;DOUVAR;
3;Extrême-Nord;Mayo-Tsanaga;;;5;GADALA;
3;Extrême-Nord;Mayo-Tsanaga;;;6;GOSSI;
3;Extrême-Nord;Mayo-Tsanaga;;;7;LAMBRAM 1;
3;Extrême-Nord;Mayo-Tsanaga;;;8;LDALO;
3;Extrême-Nord;Mayo-Tsanaga;;;9;LDAMANG;
3;Extrême-Nord;Mayo-Tsanaga;;;10;LDAMTSAI;
3;Extrême-Nord;Mayo-Tsanaga;;;11;LIBAM;
3;Extrême-Nord;Mayo-Tsanaga;;;12;LOKTCHA;
3;Extrême-Nord;Mayo-Tsanaga;;;13;MABASS;
3;Extrême-Nord;Mayo-Tsanaga;;;14;MAGOUMAZ;
3;Extrême-Nord;Mayo-Tsanaga;;;15;MANDAKA;
3;Extrême-Nord;Mayo-Tsanaga;;;16;MATERPAS;
3;Extrême-Nord;Mayo-Tsanaga;;;17;MAVOUMAI;
3;Extrême-Nord;Mayo-Tsanaga;;;18;MAXI;
3;Extrême-Nord;Mayo-Tsanaga;;;19;MBOUA;
3;Extrême-Nord;Mayo-Tsanaga;;;20;MENDEZE;
3;Extrême-Nord;Mayo-Tsanaga;;;21;MIKILIK;
3;Extrême-Nord;Mayo-Tsanaga;;;22;MOFOLE;
3;Extrême-Nord;Mayo-Tsanaga;;;23;MOHOUR;
3;Extrême-Nord;Mayo-Tsanaga;;;24;MOKOLA;
3;Extrême-Nord;Mayo-Tsanaga;;;25;MOUDAL;
3;Extrême-Nord;Mayo-Tsanaga;;;26;NDILANG;
3;Extrême-Nord;Mayo-Tsanaga;;;27;OURO-TADA;
3;Extrême-Nord;Mayo-Tsanaga;;;28;SIRAK;
3;Extrême-Nord;Mayo-Tsanaga;;;29;SOUGOULE;
3;Extrême-Nord;Mayo-Tsanaga;;;30;TCHOUVOUK;
3;Extrême-Nord;Mayo-Tsanaga;;;31;TOUFOU1;
3;Extrême-Nord;Mayo-Tsanaga;;;32;VOUZOD;
3;Extrême-Nord;Mayo-Tsanaga;;;33;WOUDAHAI;
3;Extrême-Nord;Mayo-Tsanaga;;;34;ZILING;
3;Extrême-Nord;Mayo-Tsanaga;;;35;ZIVERMONTAGNE;
3;Extrême-Nord;Mayo-Tsanaga;;;36;BISKAVAI;
3;Extrême-Nord;Mayo-Tsanaga;;;37;GNOBORGA;
3;Extrême-Nord;Mayo-Tsanaga;;;38;KOSSEHONE;
3;Extrême-Nord;Mayo-Tsanaga;;;39;MAYO-LEGGA;
3;Extrême-Nord;Mayo-Tsanaga;;;40;MAYO-SANGANARE;
3;Extrême-Nord;Mayo-Tsanaga;;;41;MOUFTOUM;
3;Extrême-Nord;Mayo-Tsanaga;;;42;TCHALAHONE-WOULA;
3;Extrême-Nord;Mayo-Tsanaga;;;43;WANDAÏ;
3;Extrême-Nord;Mayo-Tsanaga;;;44;BANDAIDAWA;
3;Extrême-Nord;Mayo-Tsanaga;;;45;GALTA;
3;Extrême-Nord;Mayo-Tsanaga;;;46;GOURRINGUEL;
3;Extrême-Nord;Mayo-Tsanaga;;;47;HODANGO;
3;Extrême-Nord;Mayo-Tsanaga;;;48;KOSSEHONE-ZAMAÏ;
3;Extrême-Nord;Mayo-Tsanaga;;;50;MAYO-SANGUE;
3;Extrême-Nord;Mayo-Tsanaga;;;51;MAYO-TCHOUKOURI;
3;Extrême-Nord;Mayo-Tsanaga;;;52;MBOKONGUILEWA;
3;Extrême-Nord;Mayo-Tsanaga;;;53;OUMOMANSOUR;
3;Extrême-Nord;Mayo-Tsanaga;;;54;POMLA;
3;Extrême-Nord;Mayo-Tsanaga;;;55;SABONGARI;
3;Extrême-Nord;Mayo-Tsanaga;;;56;TCHAKADJAM;
3;Extrême-Nord;Mayo-Tsanaga;;;57;WAFANGO;
3;Extrême-Nord;Mayo-Tsanaga;;;58;WINDEZAMAÏ;
3;Extrême-Nord;Mayo-Tsanaga;;;59;GADALAO;
3;Extrême-Nord;Mayo-Tsanaga;;;60;GOUDOUR;
3;Extrême-Nord;Mayo-Tsanaga;;;61;GOULOUA;
3;Extrême-Nord;Mayo-Tsanaga;;;62;KATAMSA;
3;Extrême-Nord;Mayo-Tsanaga;;;63;KILWO;
3;Extrême-Nord;Mayo-Tsanaga;;;64;MASFAI;
3;Extrême-Nord;Mayo-Tsanaga;;;65;MINGLIA;
3;Extrême-Nord;Mayo-Tsanaga;;;66;MOMBOI;
3;Extrême-Nord;Mayo-Tsanaga;;;67;MOSSO;
3;Extrême-Nord;Mayo-Tsanaga;;;68;MOWO;
3;Extrême-Nord;Mayo-Tsanaga;;;69;TCHEMBI;
3;Extrême-Nord;Mayo-Tsanaga;;;70;TCHOUKEL;
3;Extrême-Nord;Mayo-Tsanaga;;;71;BOUDOUM;
3;Extrême-Nord;Mayo-Tsanaga;;;72;DIMEO;
3;Extrême-Nord;Mayo-Tsanaga;;;73;DJADDA;
3;Extrême-Nord;Mayo-Tsanaga;;;74;DJIMETA;
3;Extrême-Nord;Mayo-Tsanaga;;;75;GAZAWAO;
3;Extrême-Nord;Mayo-Tsanaga;;;76;HOSSOM;
3;Extrême-Nord;Mayo-Tsanaga;;;77;KORAYEL;
3;Extrême-Nord;Mayo-Tsanaga;;;78;LDARBAK;
3;Extrême-Nord;Mayo-Tsanaga;;;79;MEMBENG;
3;Extrême-Nord;Mayo-Tsanaga;;;80;MOFOU;
3;Extrême-Nord;Mayo-Tsanaga;;;81;MOUVOLOUA;
3;Extrême-Nord;Mayo-Tsanaga;;;82;NDJELENG;
3;Extrême-Nord;Mayo-Tsanaga;;;83;NGUEZAIOURO-NGAZAI;
3;Extrême-Nord;Mayo-Tsanaga;;;84;SABONGARIOURO-MAYO;
3;Extrême-Nord;Mayo-Tsanaga;;;85;TCHAKADJAM;
3;Extrême-Nord;Mayo-Tsanaga;;;86;TCHOUPEL;
3;Extrême-Nord;Mayo-Tsanaga;;;87;ZIDIM;
3;Extrême-Nord;Mayo-Tsanaga;;;88;BAMGUEL;
3;Extrême-Nord;Mayo-Tsanaga;;;89;BIPARIO;
3;Extrême-Nord;Mayo-Tsanaga;;;90;DJAMBOUTOU;
3;Extrême-Nord;Mayo-Tsanaga;;;91;DJAMDOUDI;
3;Extrême-Nord;Mayo-Tsanaga;;;92;DJAREINDI;
3;Extrême-Nord;Mayo-Tsanaga;;;93;DOURLOUM;
3;Extrême-Nord;Mayo-Tsanaga;;;94;MAMBARIA1;
3;Extrême-Nord;Mayo-Tsanaga;;;95;NGAFAKAT;
3;Extrême-Nord;Mayo-Tsanaga;;;96;NGUELEWE;
3;Extrême-Nord;Mayo-Tsanaga;;;97;TAMBADJAM;
3;Extrême-Nord;Mayo-Tsanaga;;;98;TCHOUKOL;
3;Extrême-Nord;Mayo-Tsanaga;;;99;WALDEBAREKE;
3;Extrême-Nord;Mayo-Tsanaga;;;100;ZAKIO;
3;Extrême-Nord;Mayo-Tsanaga;;;101;ZAMALAO;
3;Extrême-Nord;Mayo-Tsanaga;;;102;DJALINGO;
3;Extrême-Nord;Mayo-Tsanaga;;;103;FERNDE;
3;Extrême-Nord;Mayo-Tsanaga;;;104;LOUGGUERE-HAOUSSA;
3;Extrême-Nord;Mayo-Tsanaga;;;105;LOUGGUERE-KONDONG;
3;Extrême-Nord;Mayo-Tsanaga;;;106;LOUGGUERE-MAKI;
3;Extrême-Nord;Mayo-Tsanaga;;;107;MAYO-HINE;
3;Extrême-Nord;Mayo-Tsanaga;;;108;MAYO-KAOULEDJI;
3;Extrême-Nord;Mayo-Tsanaga;;;109;MAYO-LADDE;
3;Extrême-Nord;Mayo-Tsanaga;;;111;MOUVOULOI;
3;Extrême-Nord;Mayo-Tsanaga;;;112;NASSARAO;
3;Extrême-Nord;Mayo-Tsanaga;;;113;NDJAINDI;
3;Extrême-Nord;Mayo-Tsanaga;;;114;NGNIBANGO;
3;Extrême-Nord;Mayo-Tsanaga;;;115;PARWAI;
3;Extrême-Nord;Mayo-Tsanaga;;;116;TOUDOUROU;
3;Extrême-Nord;Mayo-Tsanaga;;;117;VINDE-GAWAR;
3;Extrême-Nord;Mayo-Tsanaga;;;118;WAFANGO;
3;Extrême-Nord;Mayo-Tsanaga;;;119;WOURO-BOKI;
3;Extrême-Nord;Mayo-Tsanaga;;;120;ZILIBOKIRE;
3;Extrême-Nord;Mayo-Tsanaga;;;121;ZILIYOLEL;
3;Extrême-Nord;Mayo-Tsanaga;;;122;BOUKOULA;
3;Extrême-Nord;Mayo-Tsanaga;;;123;DJEKI;
3;Extrême-Nord;Mayo-Tsanaga;;;124;DOUVA;
3;Extrême-Nord;Mayo-Tsanaga;;;125;MABOUDJI;
3;Extrême-Nord;Mayo-Tsanaga;;;126;MOVOÏ;
3;Extrême-Nord;Mayo-Tsanaga;;;127;NGONGA;
3;Extrême-Nord;Mayo-Tsanaga;;;128;NGUEVER;
3;Extrême-Nord;Mayo-Tsanaga;;;129;TCHEVI-CENTRE;
3;Extrême-Nord;Mayo-Tsanaga;;;130;TELEKI;
3;Extrême-Nord;Mayo-Tsanaga;;;131;ZAHOURA;
3;Extrême-Nord;Mayo-Tsanaga;;;132;GAMBOURAFOULBES;
3;Extrême-Nord;Mayo-Tsanaga;;;133;GAMBOURATCHILTI;
3;Extrême-Nord;Mayo-Tsanaga;;;134;GAMBOURATRAKA;
3;Extrême-Nord;Mayo-Tsanaga;;;135;GUILICENTRE;
3;Extrême-Nord;Mayo-Tsanaga;;;136;KISSAM;
3;Extrême-Nord;Mayo-Tsanaga;;;137;KOLERBESSI;
3;Extrême-Nord;Mayo-Tsanaga;;;138;MAHAOU;
3;Extrême-Nord;Mayo-Tsanaga;;;139;MOUDI;
3;Extrême-Nord;Mayo-Tsanaga;;;140;OUDDAECOLE;
3;Extrême-Nord;Mayo-Tsanaga;;;141;OUDDA-BALIWOL;
3;Extrême-Nord;Mayo-Tsanaga;;;142;PASSA;
3;Extrême-Nord;Mayo-Tsanaga;;;143;SOUA;
3;Extrême-Nord;Mayo-Tsanaga;;;144;TAÏFARAFOULBE;
3;Extrême-Nord;Mayo-Tsanaga;;;145;TAÏFARAPAIENS;
3;Extrême-Nord;Mayo-Tsanaga;;;146;WAZAVOU;
3;Extrême-Nord;Mayo-Tsanaga;;;147;YEMI-YEMI(WALBANA);
3;Extrême-Nord;Mayo-Tsanaga;;;148;YOUMDOUNG;
3;Extrême-Nord;Mayo-Tsanaga;;;149;BOURHA1;
3;Extrême-Nord;Mayo-Tsanaga;;;150;BOURHA2;
3;Extrême-Nord;Mayo-Tsanaga;;;151;DJIMI;
3;Extrême-Nord;Mayo-Tsanaga;;;152;MBOLA;
3;Extrême-Nord;Mayo-Tsanaga;;;153;MICHIMI;
